2129920, 6.483331e-04,7.575714e-04,6.511089e-04
1966080, 5.997427e-04,6.985100e-04,5.998706e-04
1802240, 5.529344e-04,6.448108e-04,5.544520e-04
1638400, 5.016307e-04,5.876986e-04,5.039943e-04
1556480, 4.780173e-04,5.605745e-04,4.799078e-04
1474560, 4.522203e-04,5.303653e-04,4.540894e-04
1392640, 4.280013e-04,5.022517e-04,4.302683e-04
1310720, 4.022674e-04,4.726044e-04,4.052727e-04
1228800, 3.771478e-04,4.409148e-04,3.779622e-04
1146880, 3.533003e-04,4.155286e-04,3.567893e-04
1064960, 3.281041e-04,3.866720e-04,3.299391e-04
983040, 3.028492e-04,3.590522e-04,3.055760e-04
901120, 2.806979e-04,3.260964e-04,2.798645e-04
819200, 2.550157e-04,3.023540e-04,2.571484e-04
778240, 2.409282e-04,2.839531e-04,2.421941e-04
737280, 2.291167e-04,2.690489e-04,2.298804e-04
696320, 2.179527e-04,2.566392e-04,2.189307e-04
655360, 2.049521e-04,2.442397e-04,2.065498e-04
614400, 1.928082e-04,2.288984e-04,1.947673e-04
573440, 1.798193e-04,2.131981e-04,1.809380e-04
532480, 1.666885e-04,1.996319e-04,1.690123e-04
491520, 1.548270e-04,1.835204e-04,1.558611e-04
450560, 1.438985e-04,1.719676e-04,1.455467e-04
409600, 1.317014e-04,1.573934e-04,1.328360e-04
389120, 1.246986e-04,1.495145e-04,1.257280e-04
368640, 1.182128e-04,1.419721e-04,1.196297e-04
348160, 1.122399e-04,1.351995e-04,1.135868e-04
327680, 1.060719e-04,1.279546e-04,1.069436e-04
307200, 9.996867e-05,1.199318e-04,1.010097e-04
286720, 9.413314e-05,1.143407e-04,9.539286e-05
266240, 8.799272e-05,1.064059e-04,8.913542e-05
245760, 8.195178e-05,9.814346e-05,8.212295e-05
225280, 7.515366e-05,9.020354e-05,7.591831e-05
204800, 6.962113e-05,8.488218e-05,7.077795e-05
194560, 6.566527e-05,7.992885e-05,6.649939e-05
184320, 6.327491e-05,7.618288e-05,6.411295e-05
174080, 5.913828e-05,7.325484e-05,6.074168e-05
163840, 5.723964e-05,6.794217e-05,5.732481e-05
153600, 5.423565e-05,6.595908e-05,5.469188e-05
143360, 5.058403e-05,6.081570e-05,5.141591e-05
133120, 4.748384e-05,5.700605e-05,4.824556e-05
122880, 4.436531e-05,5.211289e-05,4.539336e-05
112640, 4.181404e-05,4.812148e-05,4.228447e-05
