3112960, 9.949111e-04,1.065169e-03,9.965423e-04
2949120, 9.467172e-04,1.018752e-03,9.467263e-04
2785280, 8.932682e-04,9.639788e-04,9.069463e-04
2621440, 8.437315e-04,9.099184e-04,8.526802e-04
2457600, 7.889053e-04,8.535873e-04,7.989154e-04
2293760, 7.380102e-04,7.926508e-04,7.396242e-04
2129920, 6.838428e-04,7.400658e-04,6.894689e-04
1966080, 6.320602e-04,6.746020e-04,6.330820e-04
1802240, 5.806805e-04,6.288663e-04,5.880912e-04
1638400, 5.283989e-04,5.727769e-04,5.365005e-04
1556480, 5.032522e-04,5.461926e-04,5.116469e-04
1474560, 4.764480e-04,5.186535e-04,4.856896e-04
1392640, 4.505643e-04,4.881511e-04,4.581741e-04
1310720, 4.235549e-04,4.595466e-04,4.317229e-04
1228800, 3.971446e-04,4.279358e-04,4.001398e-04
1146880, 3.727311e-04,4.045281e-04,3.795917e-04
1064960, 3.449305e-04,3.742376e-04,3.524569e-04
983040, 3.193587e-04,3.476610e-04,3.262146e-04
901120, 2.939927e-04,3.149779e-04,2.947241e-04
819200, 2.683427e-04,2.920883e-04,2.746586e-04
778240, 2.537716e-04,2.748765e-04,2.563071e-04
737280, 2.425871e-04,2.596578e-04,2.438427e-04
696320, 2.295410e-04,2.482391e-04,2.319878e-04
655360, 2.162737e-04,2.362466e-04,2.218891e-04
614400, 2.036622e-04,2.222264e-04,2.084390e-04
573440, 1.895338e-04,2.059497e-04,1.931030e-04
532480, 1.766037e-04,1.924862e-04,1.814912e-04
491520, 1.636070e-04,1.760118e-04,1.652055e-04
450560, 1.508956e-04,1.649720e-04,1.561640e-04
409600, 1.383207e-04,1.504285e-04,1.423335e-04
389120, 1.313642e-04,1.440722e-04,1.353931e-04
368640, 1.247644e-04,1.365429e-04,1.288530e-04
348160, 1.187785e-04,1.290206e-04,1.221095e-04
327680, 1.126699e-04,1.225546e-04,1.164130e-04
307200, 1.050557e-04,1.140473e-04,1.075560e-04
286720, 9.962949e-05,1.081202e-04,1.032045e-04
266240, 9.233684e-05,1.008350e-04,9.589165e-05
245760, 8.625338e-05,9.078757e-05,8.700895e-05
225280, 7.980293e-05,8.475099e-05,8.041845e-05
204800, 7.384710e-05,8.031605e-05,7.680249e-05
194560, 6.990608e-05,7.519760e-05,7.197889e-05
184320, 6.665041e-05,7.128619e-05,6.781078e-05
174080, 6.363762e-05,6.957639e-05,6.584744e-05
163840, 6.074408e-05,6.452485e-05,6.109758e-05
153600, 5.697913e-05,6.318113e-05,5.934062e-05
143360, 5.380151e-05,5.938911e-05,5.629275e-05
133120, 5.016961e-05,5.612763e-05,5.244281e-05
122880, 4.698378e-05,5.236664e-05,4.856339e-05
112640, 4.427925e-05,4.786452e-05,4.636691e-05
